-5.248336488293892899e+02,-5.222278859912712505e+02,-3.230656015575569313e+02
-1.936905274172827660e+02,-5.391137335203931116e+02,-2.354324090577318884e+02
-8.776211415310594677e-02,-5.735859792529900005e+02,-3.230656015575569313e+02
-1.959830378802300856e+02,-6.675286367236931255e+02,-3.230656015575569313e+02
-5.248336488293892899e+02,-6.221623952686150005e+02,-3.230656015575569313e+02
-1.936905274172827660e+02,-5.405612982601359136e+02,-3.272152520328328364e+02
-8.776211415310594677e-02,-6.221623952686150005e+02,-3.230656015575569313e+02
-1.959830378802300856e+02,-5.447109498294988725e+02,-3.174683714595636275e+02
-5.248336488293892899e+02,-5.878508378273531889e+02,-4.173948063650934728e+02
-1.936905274172827660e+02,-5.548785766157479884e+02,-3.160103892137376533e+02
-8.776211415310594677e-02,-5.712296781655371660e+02,-3.221117088946269291e+02
-1.959830378802300856e+02,-5.746828044827916528e+02,-3.099340197791136688e+02
-5.248336488293892899e+02,-5.770373358614559720e+02,-3.860117302503412589e+02
-1.936905274172827660e+02,-5.065072884438673668e+02,-3.068512001828291318e+02
-8.776211415310594677e-02,-4.307194152185895177e+02,-2.603532787237841717e+02
-1.959830378802300856e+02,-4.591978468599601797e+02,-3.371002571805566959e+02
-5.248336488293892899e+02,-5.811514826352474756e+02,-5.191789371151955947e+02
-1.936905274172827660e+02,-4.439948391441469653e+02,-3.602373028885957638e+02
-8.776211415310594677e-02,-3.679371554007443592e+02,-2.829430097702439184e+02
-1.959830378802300856e+02,-4.645308264649313514e+02,-3.481469605551670838e+02
-5.248336488293892899e+02,-5.782178927122546384e+02,-5.344949668133967862e+02
-1.936905274172827660e+02,-4.218812448618182884e+02,-3.570122339547515367e+02
-8.776211415310594677e-02,-3.696505659008175257e+02,-3.012820939799406688e+02
-1.959830378802300856e+02,-4.145884702101909056e+02,-3.351519945796146089e+02
