-5.248336488293892899e+02,-4.407766233711843142e+02,-7.048133085018569091e+02
-1.936905274172827660e+02,-7.923857168346444269e+01,-3.172381620890960789e+02
-8.776211415310594677e-02,7.281357828612267724e+01,-8.391410300250856835e+01
-1.959830378802300856e+02,-5.812990661533311965e+01,-3.380762178409663079e+02
-5.248336488293892899e+02,-4.247725459962533705e+02,-6.727089212734210832e+02
-1.936905274172827660e+02,-9.951948194972121087e+01,-2.890019807713128444e+02
-8.776211415310594677e-02,4.554962600508647341e+01,-5.514153159143205585e+01
-1.959830378802300856e+02,-1.149187381960101959e+02,-2.797879797619607984e+02
-5.248336488293892899e+02,-4.871692203172241307e+02,-5.820667799455312661e+02
-1.936905274172827660e+02,-1.151344863901557574e+02,-2.752652481653535119e+02
-8.776211415310594677e-02,3.130759261460133303e+01,-3.682770411808860445e+01
-1.959830378802300856e+02,-1.379411367899329832e+02,-2.534581964203640609e+02
-5.248336488293892899e+02,-4.765156111487639805e+02,-5.788751628489287668e+02
-1.936905274172827660e+02,-1.486845154832044500e+02,-2.383325686186617247e+02
-8.776211415310594677e-02,2.378448472487589171e+01,-2.557251421336713904e+01
-1.959830378802300856e+02,-1.688685761075188907e+02,-2.231876333325125188e+02
-5.248336488293892899e+02,-4.937434769711507556e+02,-5.582175965919511782e+02
-1.936905274172827660e+02,-1.599193085638698903e+02,-2.271858120822723492e+02
-8.776211415310594677e-02,2.953798283612923825e+01,-3.017516455977933987e+01
-1.959830378802300856e+02,-1.692768136453126999e+02,-2.224837506741739617e+02
-5.248336488293892899e+02,-4.974962432336574238e+02,-5.571226257355145890e+02
-1.936905274172827660e+02,-1.711340146482348814e+02,-2.160242024876504843e+02
-8.776211415310594677e-02,1.785817787641903820e+01,-1.837881425250601808e+01
-1.959830378802300856e+02,-1.732584237446266400e+02,-2.174901509717110173e+02
